team1_name,team2_name,over_bowled,Run_Scored,Wickets_fallen,Inning_Runs
Bangladesh,India,50,222,10,222
India,Pakistan,5,43,0,330
India,Pakistan,10,76,0,330
India,Pakistan,15,111,0,330
India,Pakistan,20,143,0,330
India,Pakistan,25,180,2,330
India,Pakistan,30,200,3,330
India,Pakistan,35,225,3,330
India,Pakistan,40,251,4,330
India,Pakistan,45,284,6,330
India,Pakistan,50,330,8,330
Pakistan,Bangladesh,5,15,0,308
Pakistan,Bangladesh,10,51,0,308
Pakistan,Bangladesh,15,85,0,308
Pakistan,Bangladesh,20,131,0,308
Pakistan,Bangladesh,25,152,1,308
Pakistan,Bangladesh,30,185,3,308
Pakistan,Bangladesh,35,204,4,308
Pakistan,Bangladesh,40,236,4,308
Pakistan,Bangladesh,45,275,5,308
Pakistan,Bangladesh,50,308,8,308
England,Australia,5,20,0,228
England,Australia,10,43,2,228
England,Australia,15,62,3,228
England,Australia,20,87,3,228
England,Australia,25,104,4,228
England,Australia,30,127,4,228
England,Australia,35,145,5,228
England,Australia,40,172,6,228
England,Australia,45,190,8,228
England,Australia,50,228,9,228
Bangladesh,Pakistan,5,15,3,210
Bangladesh,Pakistan,10,34,4,210
Bangladesh,Pakistan,15,59,5,210
Bangladesh,Pakistan,20,84,7,210
Bangladesh,Pakistan,25,95,7,210
Bangladesh,Pakistan,30,113,8,210
Bangladesh,Pakistan,35,140,8,210
Bangladesh,Pakistan,40,161,8,210
Bangladesh,Pakistan,45,195,8,210
Bangladesh,Pakistan,50,210,10,210
Australia,Bangladesh,5,30,0,254
Australia,Bangladesh,10,49,0,254
Australia,Bangladesh,15,61,1,254
Australia,Bangladesh,20,79,2,254
Australia,Bangladesh,25,105,2,254
Australia,Bangladesh,30,126,2,254
Australia,Bangladesh,35,153,2,254
Australia,Bangladesh,40,178,3,254
Australia,Bangladesh,45,205,4,254
Australia,Bangladesh,50,254,8,254
Bangladesh,Australia,5,13,2,117
Bangladesh,Australia,10,29,3,117
Bangladesh,Australia,15,40,3,117
Bangladesh,Australia,20,59,6,117
Bangladesh,Australia,25,79,6,117
Bangladesh,Australia,30,91,7,117
Bangladesh,Australia,35,110,9,117
Bangladesh,Australia,40,117,10,117
Australia,Bangladesh,5,21,0,198
Australia,Bangladesh,10,44,1,198
Australia,Bangladesh,15,59,1,198
Australia,Bangladesh,20,75,1,198
Australia,Bangladesh,25,85,2,198
Australia,Bangladesh,30,97,3,198
Australia,Bangladesh,35,112,4,198
Australia,Bangladesh,40,132,4,198
Australia,Bangladesh,45,154,5,198
Australia,Bangladesh,50,198,5,198
India,Sri Lanka,5,9,1,146
India,Sri Lanka,10,29,2,146
India,Sri Lanka,15,42,3,146
India,Sri Lanka,20,73,4,146
India,Sri Lanka,25,87,5,146
India,Sri Lanka,30,88,7,146
India,Sri Lanka,35,101,7,146
India,Sri Lanka,40,115,8,146
India,Sri Lanka,45,140,9,146
India,Sri Lanka,50,146,10,146
India,Sri Lanka,5,25,0,237
India,Sri Lanka,10,40,2,237
India,Sri Lanka,15,62,3,237
India,Sri Lanka,20,76,3,237
India,Sri Lanka,25,97,4,237
India,Sri Lanka,30,125,4,237
India,Sri Lanka,35,146,5,237
India,Sri Lanka,40,167,5,237
India,Sri Lanka,45,206,5,237
India,Sri Lanka,50,237,9,237
Sri Lanka,India,5,8,1,142
Sri Lanka,India,10,14,4,142
Sri Lanka,India,15,38,5,142
Sri Lanka,India,20,48,6,142
Sri Lanka,India,25,71,6,142
Sri Lanka,India,30,96,6,142
Sri Lanka,India,35,127,9,142
Sri Lanka,India,40,142,10,142
Sri Lanka,India,5,23,1,273
Sri Lanka,India,10,50,2,273
Sri Lanka,India,15,87,4,273
Sri Lanka,India,20,137,4,273
Sri Lanka,India,25,155,4,273
Sri Lanka,India,30,180,4,273
Sri Lanka,India,35,196,4,273
Sri Lanka,India,40,216,6,273
Sri Lanka,India,45,236,7,273
Sri Lanka,India,50,273,10,273
Bangladesh,Pakistan,5,23,1,115
Bangladesh,Pakistan,10,47,2,115
Bangladesh,Pakistan,15,70,4,115
Bangladesh,Pakistan,20,77,5,115
Bangladesh,Pakistan,25,86,5,115
Bangladesh,Pakistan,30,97,6,115
Bangladesh,Pakistan,35,105,8,115
Bangladesh,Pakistan,40,115,10,115
Sri Lanka,India,5,19,1,308
Sri Lanka,India,10,57,1,308
Sri Lanka,India,15,87,2,308
Sri Lanka,India,20,115,2,308
Sri Lanka,India,25,142,2,308
Sri Lanka,India,30,167,3,308
Sri Lanka,India,35,199,3,308
Sri Lanka,India,40,234,4,308
Sri Lanka,India,45,262,5,308
Sri Lanka,India,50,308,8,308
India,Pakistan,5,39,0,308
India,Pakistan,10,86,0,308
India,Pakistan,15,102,3,308
India,Pakistan,20,133,4,308
India,Pakistan,25,153,4,308
India,Pakistan,30,181,4,308
India,Pakistan,35,211,4,308
India,Pakistan,40,231,4,308
India,Pakistan,45,258,6,308
India,Pakistan,50,308,7,308
Sri Lanka,Pakistan,5,25,1,302
Sri Lanka,Pakistan,10,49,1,302
Sri Lanka,Pakistan,15,67,2,302
Sri Lanka,Pakistan,20,97,2,302
Sri Lanka,Pakistan,25,129,2,302
Sri Lanka,Pakistan,30,159,3,302
Sri Lanka,Pakistan,35,191,3,302
Sri Lanka,Pakistan,40,222,3,302
Sri Lanka,Pakistan,45,253,4,302
Sri Lanka,Pakistan,50,302,7,302
Bangladesh,India,5,19,1,283
Bangladesh,India,10,57,1,283
Bangladesh,India,15,82,2,283
Bangladesh,India,20,102,3,283
Bangladesh,India,25,124,4,283
Bangladesh,India,30,150,4,283
Bangladesh,India,35,169,4,283
Bangladesh,India,40,186,5,283
Bangladesh,India,45,236,5,283
Bangladesh,India,50,283,6,283
Sri Lanka,Bangladesh,5,20,0,332
Sri Lanka,Bangladesh,10,69,0,332
Sri Lanka,Bangladesh,15,123,0,332
Sri Lanka,Bangladesh,20,149,0,332
Sri Lanka,Bangladesh,25,175,0,332
Sri Lanka,Bangladesh,30,215,1,332
Sri Lanka,Bangladesh,35,242,2,332
Sri Lanka,Bangladesh,40,263,4,332
Sri Lanka,Bangladesh,45,293,6,332
Sri Lanka,Bangladesh,50,332,8,332
Pakistan,India,5,13,0,299
Pakistan,India,10,26,0,299
Pakistan,India,15,58,0,299
Pakistan,India,20,87,0,299
Pakistan,India,25,110,1,299
Pakistan,India,30,147,1,299
Pakistan,India,35,179,1,299
Pakistan,India,40,219,2,299
Pakistan,India,45,260,3,299
Pakistan,India,50,299,5,299
Sri Lanka,United Arab Emirates,5,29,1,290
Sri Lanka,United Arab Emirates,10,76,1,290
Sri Lanka,United Arab Emirates,15,118,2,290
Sri Lanka,United Arab Emirates,20,147,4,290
Sri Lanka,United Arab Emirates,25,169,4,290
Sri Lanka,United Arab Emirates,30,190,6,290
Sri Lanka,United Arab Emirates,35,212,7,290
Sri Lanka,United Arab Emirates,40,236,7,290
Sri Lanka,United Arab Emirates,45,261,7,290
Sri Lanka,United Arab Emirates,50,290,9,290
India,Hong Kong,5,46,0,374
India,Hong Kong,10,95,0,374
India,Hong Kong,15,127,1,374
India,Hong Kong,20,144,2,374
India,Hong Kong,25,159,3,374
India,Hong Kong,30,178,3,374
India,Hong Kong,35,208,3,374
India,Hong Kong,40,245,3,374
India,Hong Kong,45,318,3,374
India,Hong Kong,50,374,4,374
Bangladesh,United Arab Emirates,5,26,1,300
Bangladesh,United Arab Emirates,10,52,1,300
Bangladesh,United Arab Emirates,15,73,1,300
Bangladesh,United Arab Emirates,20,85,1,300
Bangladesh,United Arab Emirates,25,121,2,300
Bangladesh,United Arab Emirates,30,151,2,300
Bangladesh,United Arab Emirates,35,182,2,300
Bangladesh,United Arab Emirates,40,209,2,300
Bangladesh,United Arab Emirates,45,256,5,300
Bangladesh,United Arab Emirates,50,300,8,300
Sri Lanka,Bangladesh,5,31,0,357
Sri Lanka,Bangladesh,10,80,0,357
Sri Lanka,Bangladesh,15,116,1,357
Sri Lanka,Bangladesh,20,168,1,357
Sri Lanka,Bangladesh,25,193,2,357
Sri Lanka,Bangladesh,30,220,3,357
Sri Lanka,Bangladesh,35,255,3,357
Sri Lanka,Bangladesh,40,291,4,357
Sri Lanka,Bangladesh,45,318,5,357
Sri Lanka,Bangladesh,50,357,9,357
Pakistan,Hong Kong,5,20,1,288
Pakistan,Hong Kong,10,63,1,288
Pakistan,Hong Kong,15,101,2,288
Pakistan,Hong Kong,20,121,3,288
Pakistan,Hong Kong,25,145,5,288
Pakistan,Hong Kong,30,161,7,288
Pakistan,Hong Kong,35,180,7,288
Pakistan,Hong Kong,40,201,7,288
Pakistan,Hong Kong,45,243,7,288
Pakistan,Hong Kong,50,288,9,288
Netherlands,Scotland,5,13,3,117
Netherlands,Scotland,10,35,3,117
Netherlands,Scotland,15,54,3,117
Netherlands,Scotland,20,70,3,117
Netherlands,Scotland,25,84,4,117
Netherlands,Scotland,30,96,5,117
Netherlands,Scotland,35,105,8,117
Netherlands,Scotland,40,117,10,117
Zimbabwe,Ireland,5,43,0,303
Zimbabwe,Ireland,10,77,1,303
Zimbabwe,Ireland,15,94,1,303
Zimbabwe,Ireland,20,116,2,303
Zimbabwe,Ireland,25,135,2,303
Zimbabwe,Ireland,30,154,2,303
Zimbabwe,Ireland,35,177,2,303
Zimbabwe,Ireland,40,216,3,303
Zimbabwe,Ireland,45,260,4,303
Zimbabwe,Ireland,50,303,8,303
Zimbabwe,Pakistan,5,16,1,238
Zimbabwe,Pakistan,10,41,2,238
Zimbabwe,Pakistan,15,66,2,238
Zimbabwe,Pakistan,20,96,2,238
Zimbabwe,Pakistan,25,120,2,238
Zimbabwe,Pakistan,30,144,2,238
Zimbabwe,Pakistan,35,161,3,238
Zimbabwe,Pakistan,40,193,3,238
Zimbabwe,Pakistan,45,215,5,238
Zimbabwe,Pakistan,50,238,8,238
Pakistan,Zimbabwe,5,27,0,347
Pakistan,Zimbabwe,10,52,1,347
Pakistan,Zimbabwe,15,86,2,347
Pakistan,Zimbabwe,20,111,2,347
Pakistan,Zimbabwe,25,144,2,347
Pakistan,Zimbabwe,30,191,2,347
Pakistan,Zimbabwe,35,224,3,347
Pakistan,Zimbabwe,40,257,4,347
Pakistan,Zimbabwe,45,295,4,347
Pakistan,Zimbabwe,50,347,5,347
Pakistan,Zimbabwe,5,8,0,272
Pakistan,Zimbabwe,10,23,0,272
Pakistan,Zimbabwe,15,50,1,272
Pakistan,Zimbabwe,20,72,3,272
Pakistan,Zimbabwe,25,85,5,272
Pakistan,Zimbabwe,30,112,5,272
Pakistan,Zimbabwe,35,157,5,272
Pakistan,Zimbabwe,40,202,6,272
Pakistan,Zimbabwe,45,229,7,272
Pakistan,Zimbabwe,50,272,9,272
Zimbabwe,Pakistan,5,23,0,181
Zimbabwe,Pakistan,10,33,1,181
Zimbabwe,Pakistan,15,49,3,181
Zimbabwe,Pakistan,20,68,5,181
Zimbabwe,Pakistan,25,85,5,181
Zimbabwe,Pakistan,30,116,5,181
Zimbabwe,Pakistan,35,141,5,181
Zimbabwe,Pakistan,40,155,7,181
Zimbabwe,Pakistan,45,177,8,181
Zimbabwe,Pakistan,50,181,10,181
Zimbabwe,Pakistan,5,12,1,244
Zimbabwe,Pakistan,10,25,2,244
Zimbabwe,Pakistan,15,55,2,244
Zimbabwe,Pakistan,20,89,2,244
Zimbabwe,Pakistan,25,113,4,244
Zimbabwe,Pakistan,30,132,5,244
Zimbabwe,Pakistan,35,153,5,244
Zimbabwe,Pakistan,40,175,6,244
Zimbabwe,Pakistan,45,201,7,244
Zimbabwe,Pakistan,50,244,10,244
Bangladesh,South Africa,5,11,0,143
Bangladesh,South Africa,10,38,1,143
Bangladesh,South Africa,15,61,2,143
Bangladesh,South Africa,20,78,4,143
Bangladesh,South Africa,25,100,5,143
Bangladesh,South Africa,30,112,7,143
Bangladesh,South Africa,35,126,8,143
Bangladesh,South Africa,40,137,9,143
Bangladesh,South Africa,45,143,10,143
Australia,West Indies,5,31,0,273
Australia,West Indies,10,53,0,273
Australia,West Indies,15,87,1,273
Australia,West Indies,20,97,2,273
Australia,West Indies,25,118,3,273
Australia,West Indies,30,140,3,273
Australia,West Indies,35,162,4,273
Australia,West Indies,40,202,4,273
Australia,West Indies,45,232,5,273
Australia,West Indies,50,273,8,273
Australia,West Indies,5,31,0,282
Australia,West Indies,10,49,1,282
Australia,West Indies,15,65,2,282
Australia,West Indies,20,98,2,282
Australia,West Indies,25,121,3,282
Australia,West Indies,30,136,4,282
Australia,West Indies,35,156,4,282
Australia,West Indies,40,195,4,282
Australia,West Indies,45,237,4,282
Australia,West Indies,50,282,8,282
West Indies,Australia,5,11,0,223
West Indies,Australia,10,39,0,223
West Indies,Australia,15,69,0,223
West Indies,Australia,20,98,1,223
West Indies,Australia,25,121,2,223
West Indies,Australia,30,145,2,223
West Indies,Australia,35,168,3,223
West Indies,Australia,40,189,5,223
West Indies,Australia,45,213,7,223
West Indies,Australia,50,223,10,223
Australia,West Indies,5,37,0,341
Australia,West Indies,10,60,0,341
Australia,West Indies,15,78,1,341
Australia,West Indies,20,141,2,341
Australia,West Indies,25,155,4,341
Australia,West Indies,30,175,4,341
Australia,West Indies,35,204,4,341
Australia,West Indies,40,235,4,341
Australia,West Indies,45,273,5,341
Australia,West Indies,50,341,8,341
Bangladesh,South Africa,5,21,0,178
Bangladesh,South Africa,10,35,1,178
Bangladesh,South Africa,15,56,2,178
Bangladesh,South Africa,20,73,2,178
Bangladesh,South Africa,25,89,4,178
Bangladesh,South Africa,30,107,4,178
Bangladesh,South Africa,35,131,5,178
Bangladesh,South Africa,40,145,6,178
Bangladesh,South Africa,45,161,7,178
Bangladesh,South Africa,50,178,10,178
Bangladesh,South Africa,5,17,2,173
Bangladesh,South Africa,10,25,4,173
Bangladesh,South Africa,15,53,4,173
Bangladesh,South Africa,20,63,4,173
Bangladesh,South Africa,25,90,4,173
Bangladesh,South Africa,30,112,4,173
Bangladesh,South Africa,35,131,4,173
Bangladesh,South Africa,40,142,7,173
Bangladesh,South Africa,45,160,8,173
Bangladesh,South Africa,50,173,10,173
Sri Lanka,West Indies,5,13,1,235
Sri Lanka,West Indies,10,40,2,235
Sri Lanka,West Indies,15,49,5,235
Sri Lanka,West Indies,20,67,5,235
Sri Lanka,West Indies,25,91,5,235
Sri Lanka,West Indies,30,102,5,235
Sri Lanka,West Indies,35,124,5,235
Sri Lanka,West Indies,40,159,5,235
Sri Lanka,West Indies,45,193,5,235
Sri Lanka,West Indies,50,235,7,235
Zimbabwe,Bangladesh,5,24,1,205
Zimbabwe,Bangladesh,10,39,1,205
Zimbabwe,Bangladesh,15,67,2,205
Zimbabwe,Bangladesh,20,91,3,205
Zimbabwe,Bangladesh,25,97,5,205
Zimbabwe,Bangladesh,30,107,5,205
Zimbabwe,Bangladesh,35,123,5,205
Zimbabwe,Bangladesh,40,139,6,205
Zimbabwe,Bangladesh,45,155,7,205
Zimbabwe,Bangladesh,50,205,9,205
Kenya,Zimbabwe,5,26,1,234
Kenya,Zimbabwe,10,48,1,234
Kenya,Zimbabwe,15,55,2,234
Kenya,Zimbabwe,20,78,2,234
Kenya,Zimbabwe,25,95,5,234
Kenya,Zimbabwe,30,118,5,234
Kenya,Zimbabwe,35,142,5,234
Kenya,Zimbabwe,40,174,6,234
Kenya,Zimbabwe,45,191,8,234
Kenya,Zimbabwe,50,234,10,234
India,West Indies,5,13,3,188
India,West Indies,10,48,3,188
India,West Indies,15,59,5,188
India,West Indies,20,80,6,188
India,West Indies,25,94,8,188
India,West Indies,30,107,8,188
India,West Indies,35,121,8,188
India,West Indies,40,144,8,188
India,West Indies,45,169,8,188
India,West Indies,50,188,10,188
India,West Indies,5,28,1,339
India,West Indies,10,43,2,339
India,West Indies,15,75,2,339
India,West Indies,20,101,2,339
India,West Indies,25,143,2,339
India,West Indies,30,173,3,339
India,West Indies,35,223,3,339
India,West Indies,40,257,5,339
India,West Indies,45,283,5,339
India,West Indies,50,339,6,339
Pakistan,West Indies,5,13,2,232
Pakistan,West Indies,10,37,2,232
Pakistan,West Indies,15,59,3,232
Pakistan,West Indies,20,74,3,232
Pakistan,West Indies,25,92,4,232
Pakistan,West Indies,30,110,4,232
Pakistan,West Indies,35,136,5,232
Pakistan,West Indies,40,174,5,232
Pakistan,West Indies,45,198,7,232
Pakistan,West Indies,50,232,10,232
Zimbabwe,Sri Lanka,5,13,0,127
Zimbabwe,Sri Lanka,10,37,1,127
Zimbabwe,Sri Lanka,15,57,2,127
Zimbabwe,Sri Lanka,20,78,2,127
Zimbabwe,Sri Lanka,25,106,3,127
Zimbabwe,Sri Lanka,30,126,9,127
Zimbabwe,Sri Lanka,35,127,10,127
Zimbabwe,Sri Lanka,5,19,1,67
Zimbabwe,Sri Lanka,10,22,3,67
Zimbabwe,Sri Lanka,15,34,4,67
Zimbabwe,Sri Lanka,20,45,5,67
Zimbabwe,Sri Lanka,25,58,7,67
Zimbabwe,Sri Lanka,30,65,8,67
Zimbabwe,Sri Lanka,35,67,10,67
Sri Lanka,Zimbabwe,5,18,1,171
Sri Lanka,Zimbabwe,10,48,2,171
Sri Lanka,Zimbabwe,15,66,3,171
Sri Lanka,Zimbabwe,20,100,4,171
Sri Lanka,Zimbabwe,25,139,4,171
Sri Lanka,Zimbabwe,30,171,7,171
Sri Lanka,Zimbabwe,35,171,7,171
Sri Lanka,Zimbabwe,40,171,7,171
Sri Lanka,Zimbabwe,45,171,7,171
Sri Lanka,Zimbabwe,50,171,7,171
West Indies,Pakistan,5,11,0,294
West Indies,Pakistan,10,59,0,294
West Indies,Pakistan,15,93,0,294
West Indies,Pakistan,20,130,1,294
West Indies,Pakistan,25,151,1,294
West Indies,Pakistan,30,173,1,294
West Indies,Pakistan,35,198,2,294
West Indies,Pakistan,40,223,3,294
West Indies,Pakistan,45,262,4,294
West Indies,Pakistan,50,294,9,294
Sri Lanka,Zimbabwe,5,8,1,152
Sri Lanka,Zimbabwe,10,17,2,152
Sri Lanka,Zimbabwe,15,34,3,152
Sri Lanka,Zimbabwe,20,53,3,152
Sri Lanka,Zimbabwe,25,65,4,152
Sri Lanka,Zimbabwe,30,77,4,152
Sri Lanka,Zimbabwe,35,88,4,152
Sri Lanka,Zimbabwe,40,101,5,152
Sri Lanka,Zimbabwe,45,129,5,152
Sri Lanka,Zimbabwe,50,152,10,152
India,New Zealand,5,29,1,392
India,New Zealand,10,58,1,392
India,New Zealand,15,77,2,392
India,New Zealand,20,105,2,392
India,New Zealand,25,159,2,392
India,New Zealand,30,206,3,392
India,New Zealand,35,240,3,392
India,New Zealand,40,283,3,392
India,New Zealand,45,338,4,392
India,New Zealand,50,392,5,392
West Indies,New Zealand,5,19,2,128
West Indies,New Zealand,10,35,3,128
West Indies,New Zealand,15,41,3,128
West Indies,New Zealand,20,56,5,128
West Indies,New Zealand,25,65,6,128
West Indies,New Zealand,30,74,8,128
West Indies,New Zealand,35,107,9,128
West Indies,New Zealand,40,126,9,128
West Indies,New Zealand,45,128,10,128
India,New Zealand,5,31,1,149
India,New Zealand,10,66,2,149
India,New Zealand,15,76,3,149
India,New Zealand,20,96,4,149
India,New Zealand,25,111,6,149
India,New Zealand,30,125,7,149
India,New Zealand,35,144,9,149
India,New Zealand,40,149,10,149
England,India,5,29,0,270
England,India,10,68,2,270
England,India,15,81,2,270
England,India,20,105,2,270
England,India,25,123,2,270
England,India,30,157,3,270
England,India,35,178,4,270
England,India,40,196,4,270
England,India,45,228,4,270
England,India,50,270,4,270
India,Sri Lanka,5,21,0,258
India,Sri Lanka,10,44,1,258
India,Sri Lanka,15,64,2,258
India,Sri Lanka,20,92,3,258
India,Sri Lanka,25,113,3,258
India,Sri Lanka,30,146,3,258
India,Sri Lanka,35,181,3,258
India,Sri Lanka,40,215,3,258
India,Sri Lanka,45,241,5,258
India,Sri Lanka,50,258,10,258
India,England,5,24,0,387
India,England,10,53,0,387
India,England,15,90,0,387
India,England,20,128,1,387
India,England,25,156,2,387
India,England,30,185,2,387
India,England,35,225,2,387
India,England,40,263,4,387
India,England,45,322,4,387
India,England,50,387,5,387
India,England,5,21,2,292
India,England,10,43,3,292
India,England,15,61,3,292
India,England,20,96,3,292
India,England,25,130,3,292
India,England,30,163,4,292
India,England,35,184,4,292
India,England,40,210,5,292
India,England,45,249,6,292
India,England,50,292,9,292
South Africa,Kenya,5,25,1,336
South Africa,Kenya,10,63,1,336
South Africa,Kenya,15,96,2,336
South Africa,Kenya,20,107,3,336
South Africa,Kenya,25,140,3,336
South Africa,Kenya,30,181,3,336
South Africa,Kenya,35,214,4,336
South Africa,Kenya,40,250,5,336
South Africa,Kenya,45,297,5,336
South Africa,Kenya,50,336,7,336
England,West Indies,5,29,1,172
England,West Indies,10,61,1,172
England,West Indies,15,87,1,172
England,West Indies,20,110,4,172
England,West Indies,25,133,5,172
England,West Indies,30,172,5,172
England,West Indies,35,172,5,172
England,West Indies,40,172,5,172
England,West Indies,45,172,5,172
England,West Indies,50,172,5,172
Australia,New Zealand,5,20,0,301
Australia,New Zealand,10,44,0,301
Australia,New Zealand,15,65,0,301
Australia,New Zealand,20,107,0,301
Australia,New Zealand,25,142,1,301
Australia,New Zealand,30,167,1,301
Australia,New Zealand,35,187,3,301
Australia,New Zealand,40,224,5,301
Australia,New Zealand,45,269,5,301
Australia,New Zealand,50,301,9,301
New Zealand,Australia,5,11,0,244
New Zealand,Australia,10,32,0,244
New Zealand,Australia,15,51,0,244
New Zealand,Australia,20,78,1,244
New Zealand,Australia,25,90,3,244
New Zealand,Australia,30,112,3,244
New Zealand,Australia,35,141,5,244
New Zealand,Australia,40,163,5,244
New Zealand,Australia,45,188,6,244
New Zealand,Australia,50,244,8,244
West Indies,England,5,24,1,264
West Indies,England,10,41,2,264
West Indies,England,15,58,2,264
West Indies,England,20,80,2,264
West Indies,England,25,110,2,264
West Indies,England,30,132,2,264
West Indies,England,35,157,3,264
West Indies,England,40,207,4,264
West Indies,England,45,237,4,264
West Indies,England,50,264,8,264
Australia,New Zealand,5,14,0,181
Australia,New Zealand,10,26,2,181
Australia,New Zealand,15,37,3,181
Australia,New Zealand,20,55,5,181
Australia,New Zealand,25,73,5,181
Australia,New Zealand,30,97,5,181
Australia,New Zealand,35,115,6,181
Australia,New Zealand,40,138,6,181
Australia,New Zealand,45,154,9,181
Australia,New Zealand,50,181,10,181
Australia,New Zealand,5,9,1,225
Australia,New Zealand,10,35,2,225
Australia,New Zealand,15,52,2,225
Australia,New Zealand,20,72,3,225
Australia,New Zealand,25,87,3,225
Australia,New Zealand,30,107,3,225
Australia,New Zealand,35,130,3,225
Australia,New Zealand,40,161,3,225
Australia,New Zealand,45,190,3,225
Australia,New Zealand,50,225,5,225
South Africa,Australia,5,28,0,288
South Africa,Australia,10,40,1,288
South Africa,Australia,15,61,2,288
South Africa,Australia,20,83,2,288
